experimental frequency under nntm distribution	expected frequency under uniform distribution
0	4.97083639255951e-397
0	3.23334575629347e-398
0	2.08481718744264e-399
0	1.33243926861924e-400
0	8.44034984092589e-402
0	5.29878757030765e-403
0	3.29658699317343e-404
0	2.03232398361968e-405
0	1.24145094339499e-406
0	7.51348956598739e-408
0	4.50501273703839e-409
0	2.67583100581354e-410
0	1.57432780309896e-411
0	9.17424531866975e-413
0	5.29478663480153e-414
0	3.02616831407508e-415
0	1.71264395161980e-416
0	9.59693758295111e-418
0	5.32416253809090e-419
0	2.92404277088869e-420
0	1.58960743740232e-421
0	8.55320707029883e-423
0	4.55469604773038e-424
0	2.40015160880119e-425
0	1.25147881913704e-426
0	6.45609176828408e-428
0	3.29482345946661e-429
0	1.66327795240702e-430
0	8.30463854734781e-432
0	4.10064204809896e-433
0	2.00220793064724e-434
0	9.66590652565346e-436
0	4.61318541440356e-437
0	2.17636538254575e-438
0	1.01480311217051e-439
0	4.67623301350694e-441
0	2.12921200246672e-442
0	9.57839662017784e-444
0	4.25656503012674e-445
0	1.86835019797889e-446
0	8.09894430283115e-448
0	3.46662398298115e-449
0	1.46497018040465e-450
0	6.11122786140116e-452
0	2.51615894016051e-453
0	1.02232291273945e-454
0	4.09833333759636e-456
0	1.62077410314409e-457
0	6.32206051868889e-459
0	2.43186052974641e-460
0	9.22323635804303e-462
0	3.44834958521285e-463
0	1.27068775933302e-464
0	4.61402533024355e-466
0	1.65061637811505e-467
0	5.81629283200931e-469
0	2.01830363624297e-470
0	6.89557090459136e-472
0	2.31898451400371e-473
0	7.67479311757917e-475
0	2.49902610088531e-476
0	8.00388565360848e-478
0	2.52083286035640e-479
0	7.80519410650960e-481
0	2.37519521111208e-482
0	7.10176329651393e-484
0	2.08571689105415e-485
0	6.01496675678609e-487
0	1.70279129501595e-488
0	4.73038461099971e-490
0	1.28910853449669e-491
0	3.44497436270707e-493
0	9.02454802576782e-495
0	2.31654635441281e-496
0	5.82450418815680e-498
0	1.43383296076879e-499
0	3.45439000204395e-501
0	8.14105814445728e-503
0	1.87595255272601e-504
0	4.22454504020769e-506
0	9.29246370730724e-508
0	1.99544521202601e-509
0	4.18081158160508e-511
0	8.54151523211303e-513
0	1.70055772065848e-514
0	3.29719367400326e-516
0	6.22147577439167e-518
0	1.14161853479722e-519
0	2.03559853778780e-521
0	3.52413239451642e-523
0	5.91868916137883e-525
0	9.63414570838449e-527
0	1.51841694491418e-528
0	2.31476542018352e-530
0	3.40940300576961e-532
0	4.84605688207069e-534
0	6.63870396258181e-536
0	8.75319674848385e-538
0	1.10916424461622e-539
0	1.34857623119299e-541
0	1.57054753223037e-543
0	1.74864228658780e-545
0	1.85749245632995e-547
0	1.87820733147869e-549
0	1.80328102282272e-551
0	1.63938936392078e-553
0	1.40688065771990e-555
0	1.13575225358799e-557
0	8.59135146474549e-560
0	6.06256639581963e-562
0	3.97051942783169e-564
0	2.39914572361200e-566
0	1.32818347491918e-568
0	6.68109500521979e-571
0	3.02315670336352e-573
0	1.21535230055779e-575
0	4.27300026193506e-578
0	1.28705801700763e-580
0	3.22896588454529e-583
0	6.47739319939426e-586
0	9.74047026944181e-589
