experimental frequency under nntm distribution	expected frequency under uniform distribution
0	5.53383827389745e-133
0	2.10550754808000e-133
0	8.00281438212237e-134
0	3.03866834595454e-134
0	1.15259700744155e-134
0	4.36741347025162e-135
0	1.65319000327993e-135
0	6.25132202698643e-136
0	2.36140570742834e-136
0	8.91082622396685e-137
0	3.35902284273395e-137
0	1.26489519328515e-137
0	4.75818923552858e-138
0	1.78802438761796e-138
0	6.71194978877687e-139
0	2.51690290499126e-139
0	9.42813282856062e-140
0	3.52797380205925e-140
0	1.31875584134752e-140
0	4.92426912324189e-141
0	1.83677708290555e-141
0	6.84395834231126e-142
0	2.54737825358341e-142
0	9.47138799574331e-143
0	3.51776531777961e-143
0	1.30512488511181e-143
0	4.83691188238681e-144
0	1.79066398274561e-144
0	6.62199357339510e-145
0	2.44619490532723e-145
0	9.02651094824136e-146
0	3.32716413641560e-146
0	1.22504740617926e-146
0	4.50562263683589e-147
0	1.65530823864761e-147
0	6.07468784078945e-148
0	2.22683974756702e-148
0	8.15403836111133e-149
0	2.98245703498841e-149
0	1.08966291406508e-149
0	3.97672479515698e-150
0	1.44968336815716e-150
0	5.27878389516608e-151
0	1.92002360389783e-151
0	6.97573632733353e-152
0	2.53153065570271e-152
0	9.17666351703544e-153
0	3.32271995000516e-153
0	1.20173528417750e-153
0	4.34139049957172e-154
0	1.56658034639038e-154
0	5.64649688544771e-155
0	2.03285741272110e-155
0	7.31029582988109e-156
0	2.62580212465035e-156
0	9.42077956215552e-157
0	3.37604542056794e-157
0	1.20844001410377e-157
0	4.32052050584332e-158
0	1.54290780489582e-158
0	5.50345706726967e-159
0	1.96074743850782e-159
0	6.97745358470503e-160
0	2.48004886089681e-160
0	8.80461254475500e-161
0	3.12209228992196e-161
0	1.10577162024053e-161
0	3.91172298386062e-162
0	1.38214123144083e-162
0	4.87772325877538e-163
0	1.71933701088957e-163
0	6.05316765031236e-164
0	2.12853568786728e-164
0	7.47574391512392e-165
0	2.62241753175478e-165
0	9.18801930840919e-166
0	3.21523915032560e-166
0	1.12376284163642e-166
0	3.92287738314460e-167
0	1.36773559630261e-167
0	4.76283549049377e-168
0	1.65650856831045e-168
0	5.75420221682003e-169
0	1.99635848188848e-169
0	6.91755398172940e-170
0	2.39400933436784e-170
0	8.27479051244111e-171
0	2.85656879273247e-171
0	9.84889477046485e-172
0	3.39143932215361e-172
0	1.16636091267945e-172
0	4.00620175039663e-173
0	1.37430214753292e-173
0	4.70846962743051e-174
0	1.61110573933231e-174
0	5.50571361572687e-175
0	1.87908775805554e-175
0	6.40505624431385e-176
0	2.18041836180286e-176
0	7.41303866626434e-177
0	2.51704395199584e-177
0	8.53536254743752e-178
0	2.89060214969209e-178
0	9.77661183995055e-179
0	3.30233136372346e-179
0	1.11399608960433e-179
0	3.75297726287807e-180
0	1.26268770793802e-180
0	4.24269899161327e-181
0	1.42368276396753e-181
0	4.77097845089000e-182
0	1.59670020300327e-182
0	5.33653636894354e-183
0	1.78120619554965e-183
0	5.93725917636087e-184
0	1.97639321367023e-184
0	6.57014084196154e-185
0	2.18116449519014e-185
0	7.23124379034087e-186
0	2.39412516964657e-186
0	7.91568278416233e-187
0	2.61358121066717e-187
0	8.61763519850081e-188
0	2.83754720001138e-188
0	9.33038043564602e-189
0	3.06376363917688e-189
0	1.00463703343366e-189
0	3.28972422980541e-190
0	1.07573313388395e-190
0	3.51271317315147e-191
0	1.14543979463060e-191
0	3.72985212509773e-192
0	1.21282755947943e-192
0	3.93815600421171e-193
0	1.27694297506453e-193
0	4.13459640715993e-194
0	1.33682965732859e-194
0	4.31617096186015e-195
0	1.39155092544217e-195
0	4.47997656860548e-196
0	1.44021330246118e-196
0	4.62328416719241e-197
0	1.48199009672375e-197
0	4.74361244597040e-198
0	1.51614422427828e-198
0	4.83879779520372e-199
0	1.54204941560537e-199
0	4.90705781555441e-200
0	1.55920897280437e-200
0	4.94704582982080e-201
0	1.56727130733687e-201
0	4.95789411198365e-202
0	1.56604159204459e-202
0	4.93924393410655e-203
0	1.55548900073787e-203
0	4.89126102310426e-204
0	1.53574917811536e-204
0	4.81463559329151e-205
0	1.50712177403178e-205
0	4.71056674866597e-206
0	1.47006307951220e-206
0	4.58073169867471e-207
0	1.42517400675876e-207
0	4.42724086827498e-208
0	1.37318385073305e-208
0	4.25258057305718e-209
0	1.31493044514115e-209
0	4.05954544105242e-210
0	1.25133747131500e-210
0	3.85116316710831e-211
0	1.18338978681519e-211
0	3.63061446223266e-212
0	1.11210770606759e-212
0	3.40115119565430e-213
0	1.03852118507713e-213
0	3.16601571668377e-214
0	9.63644836098400e-215
0	2.92836419071336e-215
0	8.88454628682275e-216
0	2.69119650119507e-216
0	8.13867025872972e-217
0	2.45729487686916e-217
0	7.40721165724633e-218
0	2.22917292644528e-218
0	6.69764537531848e-219
0	2.00903623090475e-219
0	6.01642428950570e-220
0	1.79875508802027e-220
0	5.36891244502497e-221
0	1.59984945573512e-221
0	4.75935627373150e-222
0	1.41348562956987e-222
0	4.19089163480402e-223
0	1.24048373904245e-223
0	3.66558316541908e-224
0	1.08133477860009e-224
0	3.18449140471608e-225
0	9.36225612873590e-226
0	2.74776243981790e-226
0	8.05070220614662e-227
0	2.35473442745916e-227
0	6.87545366367533e-228
0	2.00405525886272e-228
0	5.83128907713612e-229
0	1.69380583145880e-229
0	4.91139047783431e-230
0	1.42162382751649e-230
0	4.10773012863522e-231
0	1.18482352564886e-231
0	3.41143856156941e-232
0	9.80507930012712e-233
0	2.81314342906104e-233
0	8.05670336366777e-234
0	2.30327141286491e-234
0	6.57283309344777e-235
0	1.87230811298290e-235
0	5.32373872758010e-236
0	1.51101336213151e-236
0	4.28084474305340e-237
0	1.21059166794977e-237
0	3.41719947437371e-238
0	9.62819395675034e-239
0	2.70781236407138e-239
0	7.60131821846533e-240
0	2.12987065980636e-240
0	5.95674298851798e-241
0	1.66285024288183e-241
0	4.63322481791738e-242
0	1.28853692995127e-242
0	3.57676915866521e-243
0	9.90975164237323e-244
0	2.74037312748637e-244
0	7.56360675833625e-245
0	2.08361616522425e-245
0	5.72892635807513e-246
0	1.57214536270071e-246
0	4.30599254352759e-247
0	1.17709665163680e-247
0	3.21148869009033e-248
0	8.74486723210531e-249
0	2.37656505538504e-249
0	6.44603936726290e-250
0	1.74493815561686e-250
0	4.71420025526983e-251
0	1.27108315384281e-251
0	3.42038407441658e-252
0	9.18560523607489e-253
0	2.46189576685342e-253
0	6.58502618240343e-254
0	1.75779518264020e-254
0	4.68272759585734e-255
0	1.24493393140348e-255
0	3.30299110111602e-256
0	8.74538797078178e-257
0	2.31077789625060e-257
0	6.09314657706067e-258
0	1.60334202404789e-258
0	4.21025759306222e-259
0	1.10328038208841e-259
0	2.88505857394198e-260
0	7.52855522086860e-261
0	1.96044041960985e-261
0	5.09421622407600e-262
0	1.32092912678970e-262
0	3.41787952423470e-263
0	8.82481748963835e-264
0	2.27364731498100e-264
0	5.84528194663873e-265
0	1.49951019990275e-265
0	3.83841168315597e-266
0	9.80411511082922e-267
0	2.49871373048629e-267
0	6.35436806967535e-268
0	1.61239885830049e-268
0	4.08237893096089e-269
0	1.03131493644302e-269
0	2.59957819366034e-270
0	6.53799292971062e-271
0	1.64063649797029e-271
0	4.10774055713702e-272
0	1.02615434757599e-272
0	2.55763005790178e-273
0	6.36025317791618e-274
0	1.57804353172653e-274
0	3.90631886917592e-275
0	9.64754365348908e-276
0	2.37718154745006e-276
0	5.84387138832693e-277
0	1.43326926575196e-277
0	3.50703322686057e-278
0	8.56116791219601e-279
0	2.08498653531725e-279
0	5.06578363484297e-280
0	1.22788917933901e-280
0	2.96918218577899e-281
0	7.16268112450978e-282
0	1.72373863897381e-282
0	4.13828264391174e-283
0	9.91100494693513e-284
0	2.36788113006000e-284
0	5.64342272416247e-285
0	1.34171892263157e-285
0	3.18209065905944e-286
0	7.52820316968895e-287
0	1.77661612808652e-287
0	4.18229858216665e-288
0	9.82089988041319e-289
0	2.30037143776108e-289
0	5.37465600167077e-290
0	1.25257852549698e-290
0	2.91176526735398e-291
0	6.75150150579382e-292
0	1.56146570622285e-292
0	3.60203592935433e-293
0	8.28786257772325e-294
0	1.90200355031676e-294
0	4.35361202264064e-295
0	9.93923702363737e-296
0	2.26316681155143e-296
0	5.13967332486146e-297
0	1.16413970808270e-297
0	2.62978652198169e-298
0	5.92484274268081e-299
0	1.33127936494390e-299
0	2.98327080130432e-300
0	6.66718164614151e-301
0	1.48598020122233e-301
0	3.30293357581671e-302
0	7.32145937394032e-303
0	1.61845770972007e-303
0	3.56784337083692e-304
0	7.84342479558985e-305
0	1.71947549923299e-305
0	3.75899089916517e-306
0	8.19457194717974e-307
0	1.78137616130868e-307
0	3.86148163663598e-308
0	8.34672017273181e-309
0	1.79901921987262e-309
0	3.86641357861595e-310
0	8.28567338684388e-311
0	1.77047056815973e-311
0	3.77211887299552e-312
0	8.01331289668233e-313
0	1.69731783123926e-313
0	3.58453491279543e-314
0	7.54770999559116e-315
0	1.58454464559125e-315
0	3.31661247593935e-316
0	6.92117766489164e-317
0	1.43997276768877e-317
0	2.98683699928485e-318
0	6.17654526632268e-319
0	1.27335778809558e-319
0	2.61709679521037e-320
0	5.36225411718057e-321
0	1.09528456628184e-321
0	2.23024290639130e-322
0	4.52706350413561e-323
0	9.16038601452284e-324
0	1.84772453638069e-324
0	3.71518444831685e-325
0	7.44623304159582e-326
0	1.48764493983741e-326
0	2.96252246503307e-327
0	5.88053626950549e-328
0	1.16347831787123e-328
0	2.29445128975222e-329
0	4.50994892910940e-330
0	8.83546941427383e-331
0	1.72522515789142e-331
0	3.35747630497889e-332
0	6.51214341299588e-333
0	1.25884287752488e-333
0	2.42520441994382e-334
0	4.65636533007576e-335
0	8.90964025575892e-336
0	1.69894846711281e-336
0	3.22849100752450e-337
0	6.11379187391491e-338
0	1.15373402873829e-338
0	2.16958643039403e-339
0	4.06552430655028e-340
0	7.59130778069020e-341
0	1.41243697347248e-341
0	2.61858051156769e-342
0	4.83725546169995e-343
0	8.90348728244582e-344
0	1.63283011453070e-344
0	2.98354942622480e-345
0	5.43160785938098e-346
0	9.85185465603330e-347
0	1.78030086346484e-347
0	3.20513220677526e-348
0	5.74866329832169e-349
0	1.02718183859405e-349
0	1.82843025690777e-350
0	3.24228406504626e-351
0	5.72738292823255e-352
0	1.00782398401234e-352
0	1.76655512034120e-353
0	3.08442607558134e-354
0	5.36434562945436e-355
0	9.29276173332777e-356
0	1.60342581923420e-356
0	2.75561934754239e-357
0	4.71678439485996e-358
0	8.04117174986156e-359
0	1.36530327496428e-359
0	2.30868814130948e-360
0	3.88792180942643e-361
0	6.52041955523330e-362
0	1.08900251537570e-362
0	1.81120243527948e-363
0	2.99970958146431e-364
0	4.94714637405892e-365
0	8.12424025166028e-366
0	1.32847138420201e-366
0	2.16297740716523e-367
0	3.50647593605215e-368
0	5.65975316311183e-369
0	9.09537048399861e-370
0	1.45521772407495e-370
0	2.31797375396313e-371
0	3.67578550523467e-372
0	5.80284456456746e-373
0	9.11945186600298e-374
0	1.42666271523360e-374
0	2.22170446372255e-375
0	3.44390488076433e-376
0	5.31377591942689e-377
0	8.16074400324226e-378
0	1.24743452367565e-378
0	1.89781624695325e-379
0	2.87359604587904e-380
0	4.33031050432884e-381
0	6.49412399533720e-382
0	9.69207189640175e-383
0	1.43943919973869e-383
0	2.12733871684910e-384
0	3.12847284576624e-385
0	4.57789893084658e-386
0	6.66535894092054e-387
0	9.65583211723945e-388
0	1.39171339419674e-388
0	1.99567022126449e-389
0	2.84702554903172e-390
0	4.04056530478667e-391
0	5.70460323961559e-392
0	8.01171480506822e-393
0	1.11924771961796e-393
0	1.55529018126189e-394
0	2.14963481234439e-395
0	2.95508071244080e-396
0	4.04025297233240e-397
0	5.49370390861668e-398
0	7.42885916614196e-399
0	9.98991213947059e-400
0	1.33587594459952e-400
0	1.77630493814074e-401
0	2.34853818313429e-402
0	3.08736493885683e-403
0	4.03524429882839e-404
0	5.24353592256360e-405
0	6.77379394509579e-406
0	8.69908427375135e-407
0	1.11052707514842e-407
0	1.40921993791582e-408
0	1.77746925718428e-409
0	2.22832481900336e-410
0	2.77643220554897e-411
0	3.43800593555203e-412
0	4.23073315506709e-413
0	5.17359331196027e-414
0	6.28657987799738e-415
0	7.59031187267224e-416
0	9.10552586781248e-417
0	1.08524434372772e-417
0	1.28500147134973e-418
0	1.51150457752555e-419
0	1.76612258511493e-420
0	2.04980794754981e-421
0	2.36298783279950e-422
0	2.70545569346343e-423
0	3.07626849932818e-424
0	3.47365560141963e-425
0	3.89494564003574e-426
0	4.33651802322231e-427
0	4.79378521724445e-428
0	5.26121135648284e-429
0	5.73237147363246e-430
0	6.20005398293906e-431
0	6.65640696925336e-432
0	7.09312643461848e-433
0	7.50168206189479e-434
0	7.87357343507242e-435
0	8.20060719563069e-436
0	8.47518351096786e-437
0	8.69057867579791e-438
0	8.84120982785180e-439
0	8.92286776116343e-440
0	8.93290473277329e-441
0	8.87036598270646e-442
0	8.73605634935986e-443
0	8.53253671659012e-444
0	8.26404886342821e-445
0	7.93637134110191e-446
0	7.55661298448373e-447
0	7.13295428151022e-448
0	6.67434980196143e-449
0	6.19020700092707e-450
0	5.69005780548358e-451
0	5.18323939211476e-452
0	4.67859948404893e-453
0	4.18423944704491e-454
0	3.70730562189775e-455
0	3.25383594405864e-456
0	2.82866524291340e-457
0	2.43538897216999e-458
0	2.07638176783263e-459
0	1.75286438986489e-460
0	1.46501044725741e-461
0	1.21208293293207e-462
0	9.92590030148573e-464
0	8.04449851739224e-465
0	6.45154634717672e-466
0	5.11926289525291e-467
0	4.01856924388917e-468
0	3.12029853712088e-469
0	2.39618488659867e-470
0	1.81962256246539e-471
0	1.36620192394028e-472
0	1.01404035294274e-473
0	7.43934773121529e-475
0	5.39367207214861e-476
0	3.86396569886089e-477
0	2.73469031138549e-478
0	1.91176447859200e-479
0	1.31988208211423e-480
0	8.99769878064639e-482
0	6.05539131209830e-483
0	4.02238854298010e-484
0	2.63676294140854e-485
0	1.70535640099547e-486
0	1.08799119412211e-487
0	6.84554785504741e-489
0	4.24685343602633e-490
0	2.59718711599697e-491
0	1.56535805143589e-492
0	9.29593271505528e-494
0	5.43791019460147e-495
0	3.13269606926727e-496
0	1.77678681283859e-497
0	9.91888706700459e-499
0	5.44849732189557e-500
0	2.94406897611344e-501
0	1.56438398883367e-502
0	8.17193246579079e-504
0	4.19516454984760e-505
0	2.11576529085789e-506
0	1.04791484073090e-507
0	5.09523548932834e-509
0	2.43117201863993e-510
0	1.13790738882249e-511
0	5.22224719630075e-513
0	2.34897866842689e-514
0	1.03508403703363e-515
0	4.46624092527599e-517
0	1.88609932807200e-518
0	7.79146040997016e-520
0	3.14681004085900e-521
0	1.24186295027082e-522
0	4.78597327241841e-524
0	1.80006922416031e-525
0	6.60306028193055e-527
0	2.36068465798140e-528
0	8.21959478604385e-530
0	2.78514446353657e-531
